route_id,stop_id,hour,day_of_week,traffic_level,rainfall_level,incident_flag,passenger_density_score,scheduled_travel_minutes,delay_minutes
TJ_01,TJ_TANAH_ABANG,10,2,1,3,0,0.0901098095523709,16.0,3.905
MKT_01,TJ_LEBAK_BULUS,18,0,2,3,0,0.058335736250558816,12.0,9.548
TJ_01,TJ_CAWANG,10,5,2,1,0,0.14556102458244863,13.0,1.754
MKT_01,TJ_DUKUH_ATAS,20,2,3,3,1,0.1895695285576177,6.0,7.649
TJ_01,TJ_TANAH_ABANG,17,5,2,0,0,0.07898926689002649,11.0,3.243
TJ_01,TJ_BLOK_M,17,4,4,1,0,0.1578035500896723,18.0,5.998
MKT_01,TJ_BLOK_M,19,2,4,0,0,0.17125598606692471,19.0,5.512
MKT_01,TJ_BLOK_M,21,3,1,0,0,0.32613556897490215,19.0,2.757
TJ_01,TJ_BLOK_M,15,1,4,0,0,0.6837482782321418,8.0,2.939
MKT_01,TJ_BLOK_M,5,1,0,1,1,0.21569746059866451,8.0,5.566
TJ_02,TJ_BLOK_M,18,6,2,3,0,0.5623775289140801,7.0,8.616
TJ_01,TJ_TANAH_ABANG,15,2,1,3,0,0.48094449961092234,19.0,5.125
MKT_01,TJ_DUKUH_ATAS,5,3,2,2,0,0.10639435359656606,23.0,5.248
MKT_01,TJ_DUKUH_ATAS,7,4,2,0,0,0.35768462276596696,6.0,6.041
TJ_02,TJ_DUKUH_ATAS,15,1,2,1,0,0.3381223842532996,22.0,2.838
TJ_02,TJ_BLOK_M,6,1,0,0,0,0.27995854636210493,12.0,4.398
TJ_02,TJ_DUKUH_ATAS,19,1,2,2,0,0.2668212545827196,20.0,4.043
MKT_01,TJ_LEBAK_BULUS,8,2,2,1,0,1.0,14.0,7.138
TJ_02,TJ_TANAH_ABANG,9,1,3,2,0,0.6518275958548388,8.0,7.781
TJ_01,TJ_BLOK_M,11,1,2,2,0,0.06302283280209149,14.0,3.382
TJ_01,TJ_TANAH_ABANG,6,0,1,0,0,0.56593717409383,6.0,0.297
TJ_02,TJ_DUKUH_ATAS,9,3,3,0,0,0.6728745818015698,24.0,6.375
TJ_02,TJ_CAWANG,14,5,3,0,0,0.5371433886411194,6.0,4.299
TJ_01,TJ_DUKUH_ATAS,8,5,2,1,0,0.3250952100629887,14.0,6.0
TJ_02,TJ_LEBAK_BULUS,9,3,4,0,0,0.2691456109221313,15.0,4.863
TJ_01,TJ_TANAH_ABANG,22,0,2,2,1,0.3690577312897076,7.0,6.456
TJ_02,TJ_LEBAK_BULUS,19,4,3,1,0,0.20341804329895305,12.0,5.489
TJ_01,TJ_CAWANG,17,0,1,2,0,0.348780294402849,22.0,5.857
TJ_02,TJ_BLOK_M,17,0,2,1,0,0.16605140718131844,23.0,6.166
TJ_02,TJ_CAWANG,19,2,0,0,0,0.1738244111445584,15.0,2.135
MKT_01,TJ_DUKUH_ATAS,14,0,0,0,0,0.05054321754435367,16.0,0.932
MKT_01,TJ_TANAH_ABANG,10,1,3,0,1,0.6311590498681563,17.0,8.395
TJ_02,TJ_LEBAK_BULUS,5,6,1,3,1,0.4441696221282437,18.0,9.762
MKT_01,TJ_BLOK_M,22,0,5,0,0,0.5361091070124648,23.0,4.965
TJ_02,TJ_LEBAK_BULUS,7,1,3,0,0,0.746655969884177,22.0,3.366
TJ_01,TJ_DUKUH_ATAS,17,3,3,1,0,0.35216407074404626,21.0,4.891
TJ_02,TJ_BLOK_M,20,3,0,2,0,0.3512651204933365,17.0,0.349
TJ_01,TJ_DUKUH_ATAS,19,5,4,0,0,0.08711758858303649,22.0,5.221
MKT_01,TJ_DUKUH_ATAS,20,6,2,0,1,0.6035502711246465,20.0,6.778
TJ_01,TJ_TANAH_ABANG,10,3,1,0,0,0.29535972944653044,17.0,1.427
TJ_01,TJ_BLOK_M,5,4,2,0,0,0.12102698192832638,6.0,2.392
TJ_01,TJ_CAWANG,19,2,2,3,0,0.4562604184522378,6.0,6.724
MKT_01,TJ_CAWANG,6,5,0,0,0,0.21162304086423134,21.0,2.645
TJ_02,TJ_BLOK_M,14,4,0,1,0,0.4758405402728253,23.0,0.033
MKT_01,TJ_LEBAK_BULUS,14,4,3,2,0,0.6182234265301562,16.0,4.609
MKT_01,TJ_CAWANG,18,2,3,0,1,0.5246908668853701,13.0,8.475
MKT_01,TJ_LEBAK_BULUS,12,5,2,1,0,0.7990168409945179,14.0,5.127
MKT_01,TJ_TANAH_ABANG,15,5,1,0,1,0.12939253774347756,20.0,5.936
MKT_01,TJ_LEBAK_BULUS,17,0,2,0,1,0.47680672445645894,6.0,11.283
TJ_01,TJ_BLOK_M,19,4,2,0,1,0.1187748663652255,8.0,5.242
TJ_01,TJ_BLOK_M,16,3,3,3,1,0.36648890025829806,11.0,9.769
TJ_02,TJ_BLOK_M,10,0,0,2,0,0.023228589982025025,23.0,1.048
MKT_01,TJ_DUKUH_ATAS,10,6,3,2,1,0.4538100049746919,24.0,7.653
TJ_01,TJ_TANAH_ABANG,13,1,2,0,0,0.20791622827304254,21.0,2.529
TJ_02,TJ_LEBAK_BULUS,15,5,2,3,1,0.36130382286148427,14.0,6.479
MKT_01,TJ_BLOK_M,19,3,2,0,0,0.32111523727242347,24.0,5.157
MKT_01,TJ_BLOK_M,12,6,2,1,0,0.04342116474969511,13.0,1.638
TJ_01,TJ_DUKUH_ATAS,21,6,1,1,0,0.5662062392898246,12.0,2.23
MKT_01,TJ_LEBAK_BULUS,7,5,3,0,0,0.5169642801023051,9.0,7.393
TJ_01,TJ_LEBAK_BULUS,15,5,1,0,0,0.37112180157122965,7.0,1.288
MKT_01,TJ_DUKUH_ATAS,7,5,2,1,0,0.5516374258035625,14.0,7.164
MKT_01,TJ_TANAH_ABANG,8,6,3,0,0,0.6509686203338689,12.0,4.124
MKT_01,TJ_TANAH_ABANG,13,6,2,0,0,0.4092621599152752,8.0,5.957
TJ_02,TJ_TANAH_ABANG,15,5,1,0,1,0.1617544282434139,21.0,4.172
TJ_01,TJ_CAWANG,5,1,1,2,0,0.3673531563987149,19.0,0.957
TJ_01,TJ_CAWANG,6,5,1,1,1,0.23205553527251174,14.0,5.623
TJ_01,TJ_BLOK_M,12,4,3,1,0,0.33249987247260954,22.0,4.627
MKT_01,TJ_DUKUH_ATAS,18,6,3,3,1,0.42060552683906033,22.0,10.758
TJ_01,TJ_CAWANG,15,3,0,0,0,0.7113212539067568,16.0,1.514
MKT_01,TJ_LEBAK_BULUS,21,1,0,3,0,0.24299123562506458,17.0,4.394
MKT_01,TJ_LEBAK_BULUS,16,1,3,0,1,0.3872270956359229,22.0,9.857
MKT_01,TJ_LEBAK_BULUS,8,6,2,0,0,0.7737549536384025,14.0,6.633
TJ_01,TJ_TANAH_ABANG,9,1,1,1,0,0.735899230820261,21.0,4.012
TJ_02,TJ_BLOK_M,16,2,2,1,0,0.30933606155437277,24.0,6.139
TJ_02,TJ_DUKUH_ATAS,19,5,1,1,0,0.6128253481273283,19.0,3.054
MKT_01,TJ_LEBAK_BULUS,7,6,2,0,0,0.6220998540599543,10.0,5.574
TJ_02,TJ_CAWANG,13,5,2,0,0,0.44035582123823497,11.0,2.827
TJ_01,TJ_LEBAK_BULUS,16,5,3,1,0,0.3092995923905628,21.0,5.877
TJ_01,TJ_BLOK_M,22,2,1,0,0,0.6957444157987129,16.0,4.045
TJ_01,TJ_BLOK_M,14,2,0,0,1,0.023548416636246645,23.0,1.747
TJ_01,TJ_BLOK_M,6,3,3,3,0,0.1551906756130234,15.0,4.172
TJ_02,TJ_BLOK_M,18,4,1,1,0,0.3670762080091959,11.0,5.438
TJ_01,TJ_BLOK_M,11,5,2,1,0,0.20397366999986327,6.0,1.384
TJ_02,TJ_LEBAK_BULUS,10,1,1,1,0,0.5070555629907185,17.0,4.704
TJ_02,TJ_TANAH_ABANG,16,2,3,0,1,0.1286547121172738,14.0,5.785
MKT_01,TJ_BLOK_M,22,1,0,0,0,0.49284480264777264,22.0,2.221
MKT_01,TJ_LEBAK_BULUS,20,6,0,2,0,0.2949890354608782,19.0,2.858
MKT_01,TJ_BLOK_M,14,0,1,0,0,0.1738783207569967,21.0,3.598
MKT_01,TJ_TANAH_ABANG,10,2,1,0,0,0.24754601321556277,15.0,1.434
TJ_01,TJ_DUKUH_ATAS,11,1,1,3,0,0.37641976050536663,16.0,3.449
MKT_01,TJ_LEBAK_BULUS,9,3,3,1,0,0.5378067716254537,21.0,5.903
TJ_01,TJ_TANAH_ABANG,8,5,1,0,1,0.6878038486530598,9.0,6.986
TJ_01,TJ_LEBAK_BULUS,11,6,2,2,0,0.7120039895088174,18.0,4.602
TJ_01,TJ_BLOK_M,10,3,0,0,1,0.10744214594141743,11.0,4.298
TJ_02,TJ_TANAH_ABANG,15,1,1,2,0,0.4689076397090232,19.0,2.641
TJ_02,TJ_BLOK_M,6,4,0,1,0,0.020244933988750168,10.0,0.0
TJ_02,TJ_TANAH_ABANG,20,6,2,2,0,0.45225601727780956,22.0,1.791
TJ_02,TJ_DUKUH_ATAS,8,4,1,2,1,1.0,22.0,9.207
TJ_02,TJ_DUKUH_ATAS,9,4,3,3,0,0.7226413764543065,18.0,8.411
TJ_01,TJ_TANAH_ABANG,6,2,0,2,1,0.12765096890337047,9.0,5.831
MKT_01,TJ_CAWANG,15,3,2,0,0,0.585643628283387,7.0,4.715
TJ_02,TJ_TANAH_ABANG,20,3,3,0,1,0.39513048169097287,14.0,6.211
TJ_02,TJ_BLOK_M,11,1,2,0,0,0.25052886884124553,18.0,3.509
MKT_01,TJ_DUKUH_ATAS,10,2,1,3,0,0.20791494830734425,21.0,2.739
TJ_01,TJ_CAWANG,16,1,4,2,1,0.3936814840345234,24.0,10.48
TJ_01,TJ_TANAH_ABANG,12,3,0,1,0,0.17725780562398383,8.0,0.165
TJ_02,TJ_LEBAK_BULUS,20,6,1,0,0,0.3011715126536475,16.0,0.0
MKT_01,TJ_DUKUH_ATAS,8,1,3,0,0,0.7805458515575356,17.0,5.655
TJ_02,TJ_BLOK_M,10,6,2,3,0,0.5927016878039926,17.0,4.3
MKT_01,TJ_CAWANG,14,2,2,2,1,0.14669821771869893,17.0,8.655
TJ_02,TJ_TANAH_ABANG,12,2,0,1,0,0.5098872029829935,18.0,1.899
MKT_01,TJ_DUKUH_ATAS,12,0,2,1,0,0.4347207060299238,6.0,4.071
TJ_01,TJ_LEBAK_BULUS,19,0,3,1,0,0.361414293632411,7.0,6.262
TJ_02,TJ_LEBAK_BULUS,13,5,1,1,0,0.5712576690819127,23.0,3.141
TJ_02,TJ_TANAH_ABANG,10,2,1,0,0,0.2934542247586864,22.0,0.397
MKT_01,TJ_BLOK_M,22,1,1,0,0,0.48145069335059504,16.0,4.294
MKT_01,TJ_DUKUH_ATAS,20,4,0,1,1,0.4288845287996893,24.0,7.22
TJ_02,TJ_LEBAK_BULUS,18,6,3,1,1,0.2589199889555646,11.0,10.738
MKT_01,TJ_BLOK_M,6,5,0,0,0,0.4744350734852933,16.0,3.105
TJ_02,TJ_CAWANG,17,1,4,0,0,0.2621348795902488,8.0,3.724
TJ_01,TJ_CAWANG,13,1,1,2,0,0.38354216394928686,22.0,3.387
TJ_01,TJ_LEBAK_BULUS,9,5,2,3,0,0.511837195733968,19.0,10.469
TJ_02,TJ_CAWANG,16,5,4,0,0,0.34187100066094245,11.0,6.829
TJ_01,TJ_CAWANG,19,1,2,0,0,0.2639304326692505,9.0,2.13
TJ_02,TJ_TANAH_ABANG,21,1,0,2,1,0.5068714069361056,12.0,7.388
TJ_02,TJ_LEBAK_BULUS,19,0,2,2,0,0.2004205805974505,22.0,4.058
TJ_02,TJ_CAWANG,22,0,0,0,0,0.26645784149312635,24.0,3.279
TJ_01,TJ_TANAH_ABANG,15,1,2,0,0,0.4805965103061688,7.0,0.0
MKT_01,TJ_LEBAK_BULUS,10,4,0,0,0,0.6589814131554178,13.0,4.165
TJ_02,TJ_CAWANG,21,0,2,1,1,0.28498291083942207,21.0,7.621
MKT_01,TJ_CAWANG,5,5,1,1,1,0.5751360944171724,22.0,7.927
TJ_02,TJ_DUKUH_ATAS,18,2,3,2,1,0.2799847400228501,7.0,9.979
TJ_01,TJ_DUKUH_ATAS,22,0,1,1,1,0.4717660196939753,16.0,5.041
MKT_01,TJ_TANAH_ABANG,18,3,3,3,0,0.2358795255721632,21.0,8.251
TJ_01,TJ_CAWANG,20,6,2,1,0,0.5427791479193289,22.0,2.625
MKT_01,TJ_BLOK_M,13,5,1,1,0,0.3925965450900933,14.0,2.286
TJ_01,TJ_DUKUH_ATAS,12,5,2,2,1,0.4893591067842904,10.0,4.232
TJ_02,TJ_LEBAK_BULUS,21,3,1,0,1,0.20898978722644815,19.0,4.188
TJ_01,TJ_BLOK_M,14,3,3,1,0,0.4769905072399581,15.0,3.122
TJ_01,TJ_CAWANG,13,6,1,1,0,0.15190194804157992,13.0,0.0
TJ_01,TJ_DUKUH_ATAS,16,1,3,3,0,0.24694942061543146,15.0,10.022
TJ_02,TJ_BLOK_M,15,1,0,0,0,0.10745757870694571,8.0,1.097
TJ_01,TJ_BLOK_M,18,4,1,2,1,0.598030085206607,11.0,8.731
TJ_01,TJ_CAWANG,21,3,3,0,0,0.20241921105325666,13.0,0.0
TJ_02,TJ_CAWANG,21,4,1,0,0,0.4677159565015031,19.0,1.3
TJ_02,TJ_BLOK_M,10,1,2,3,1,0.5860360591670984,8.0,8.71
MKT_01,TJ_BLOK_M,5,4,2,3,0,0.11002006691100501,14.0,3.204
MKT_01,TJ_TANAH_ABANG,16,6,1,2,0,0.4574645666859463,22.0,5.758
MKT_01,TJ_LEBAK_BULUS,20,5,0,2,0,0.4928579364405644,10.0,4.186
MKT_01,TJ_LEBAK_BULUS,5,4,0,1,0,0.3905576560019864,14.0,2.882
TJ_01,TJ_BLOK_M,18,4,3,3,1,0.07961983911139624,22.0,9.361
TJ_01,TJ_TANAH_ABANG,9,5,3,0,1,0.6349108241808974,20.0,7.735
MKT_01,TJ_BLOK_M,22,3,2,1,0,0.2869075015091727,6.0,4.427
TJ_02,TJ_DUKUH_ATAS,11,6,1,0,0,0.09107787686452294,24.0,0.938
TJ_01,TJ_CAWANG,13,1,0,1,0,0.3149584928737567,22.0,0.0
MKT_01,TJ_BLOK_M,5,2,4,1,1,0.24746340453414348,10.0,8.531
TJ_01,TJ_DUKUH_ATAS,16,3,3,1,0,0.13530008669325544,21.0,3.87
TJ_01,TJ_TANAH_ABANG,6,5,1,1,0,0.2754567775353119,18.0,2.31
TJ_01,TJ_LEBAK_BULUS,12,6,2,0,1,0.3261951681799257,13.0,7.664
TJ_01,TJ_TANAH_ABANG,12,1,1,0,0,0.3333056555503207,13.0,0.866
MKT_01,TJ_BLOK_M,21,6,0,2,0,0.1473639914950115,19.0,3.921
TJ_02,TJ_LEBAK_BULUS,10,4,3,0,0,0.24714806119076746,14.0,2.148
TJ_02,TJ_DUKUH_ATAS,16,4,3,3,0,0.35655552757041015,17.0,6.33
TJ_01,TJ_CAWANG,16,6,4,0,0,0.5830541248019226,19.0,6.006
TJ_02,TJ_DUKUH_ATAS,11,1,0,1,1,0.7510378596310047,16.0,5.928
MKT_01,TJ_CAWANG,7,4,4,0,0,0.44512857203191425,22.0,7.02
TJ_02,TJ_LEBAK_BULUS,7,0,3,0,0,0.5659947264657673,24.0,4.659
TJ_01,TJ_DUKUH_ATAS,16,4,0,0,0,0.5453507988093969,8.0,2.968
TJ_02,TJ_CAWANG,18,6,1,0,0,0.3427903573435855,19.0,2.713
TJ_01,TJ_CAWANG,20,3,2,0,0,0.4596166704357442,13.0,4.121
MKT_01,TJ_BLOK_M,20,2,1,2,0,0.5929143554781575,14.0,5.594
MKT_01,TJ_BLOK_M,16,3,3,3,0,0.5941406561073838,9.0,9.057
TJ_01,TJ_LEBAK_BULUS,18,1,1,2,0,0.13180505165754902,20.0,3.464
TJ_02,TJ_LEBAK_BULUS,21,0,0,0,1,0.8106371422357947,23.0,5.402
TJ_02,TJ_BLOK_M,5,1,2,0,0,0.5893973683626069,13.0,1.503
MKT_01,TJ_TANAH_ABANG,8,1,1,1,0,0.3983614215141056,15.0,4.66
MKT_01,TJ_TANAH_ABANG,10,3,1,1,1,0.28458253173431886,7.0,8.059
TJ_02,TJ_LEBAK_BULUS,17,0,3,1,0,0.23039359691896372,6.0,3.013
MKT_01,TJ_BLOK_M,18,4,2,1,1,0.36364241310461665,9.0,6.354
TJ_01,TJ_DUKUH_ATAS,17,3,3,1,0,0.4258689637526328,11.0,4.037
MKT_01,TJ_TANAH_ABANG,15,5,1,0,0,0.3588334844391344,7.0,2.106
TJ_02,TJ_LEBAK_BULUS,12,2,2,1,0,0.22510154429298118,18.0,3.845
MKT_01,TJ_LEBAK_BULUS,22,3,1,0,0,0.2944587527022037,11.0,1.721
TJ_02,TJ_TANAH_ABANG,12,5,1,2,0,0.08976110033664753,17.0,1.95
MKT_01,TJ_DUKUH_ATAS,12,0,0,2,0,0.2779906562541656,11.0,2.187
TJ_02,TJ_LEBAK_BULUS,7,0,2,1,0,0.8881736703491052,20.0,4.739
TJ_01,TJ_TANAH_ABANG,14,3,1,1,0,0.3025369466566562,23.0,3.009
MKT_01,TJ_TANAH_ABANG,7,4,1,0,0,0.7641097169088891,14.0,4.698
MKT_01,TJ_LEBAK_BULUS,10,3,1,1,0,0.3087306600410085,20.0,3.859
TJ_02,TJ_CAWANG,20,0,0,2,0,0.18687629355357777,19.0,2.758
TJ_02,TJ_BLOK_M,17,4,2,0,0,0.3414976843707394,18.0,4.259
TJ_01,TJ_TANAH_ABANG,20,0,0,1,0,0.8209287771182208,22.0,3.422
TJ_01,TJ_BLOK_M,21,6,1,0,1,0.5088885907753445,18.0,5.969
TJ_01,TJ_LEBAK_BULUS,20,4,1,1,1,0.6816500042874027,10.0,6.444
TJ_02,TJ_CAWANG,9,1,2,1,0,0.6795439765890148,10.0,7.023
TJ_02,TJ_TANAH_ABANG,14,3,1,2,0,0.5527819198517874,20.0,0.969
MKT_01,TJ_TANAH_ABANG,16,1,1,1,1,0.02762839709567767,19.0,6.952
TJ_01,TJ_LEBAK_BULUS,9,1,2,0,0,0.762697425152087,13.0,4.34
TJ_01,TJ_BLOK_M,17,6,1,0,0,0.5950193599522299,8.0,1.875
MKT_01,TJ_CAWANG,10,5,2,0,0,0.3674296021062246,12.0,3.55
TJ_02,TJ_TANAH_ABANG,9,4,1,1,0,0.30146865801978867,16.0,2.584
TJ_02,TJ_LEBAK_BULUS,16,1,2,2,1,0.3588197891444298,6.0,8.611
TJ_01,TJ_BLOK_M,16,3,1,3,0,0.18724102878585275,15.0,5.444
TJ_02,TJ_LEBAK_BULUS,21,2,2,2,0,0.22502698414453953,17.0,2.096
TJ_02,TJ_DUKUH_ATAS,6,0,1,0,0,0.25129014085061263,20.0,1.241
TJ_01,TJ_TANAH_ABANG,18,0,2,0,0,0.5502265713011012,12.0,5.736
MKT_01,TJ_DUKUH_ATAS,16,6,4,3,0,0.1345827822093746,7.0,8.377
TJ_02,TJ_TANAH_ABANG,15,3,1,0,0,0.310332313629651,9.0,3.688
TJ_01,TJ_BLOK_M,11,1,1,0,0,0.505067071875893,17.0,4.288
TJ_01,TJ_LEBAK_BULUS,7,0,3,0,1,0.38510478950900695,9.0,7.291
TJ_02,TJ_CAWANG,22,2,0,2,0,0.5771339301243076,8.0,2.219
MKT_01,TJ_DUKUH_ATAS,17,6,3,1,1,0.18260069601736628,22.0,11.946
TJ_01,TJ_LEBAK_BULUS,20,1,2,1,0,0.43843843108622066,12.0,2.164
MKT_01,TJ_DUKUH_ATAS,21,1,1,1,1,0.35152459025314253,7.0,6.167
MKT_01,TJ_LEBAK_BULUS,15,0,0,0,0,0.3475005411024964,18.0,0.501
TJ_01,TJ_BLOK_M,20,6,2,1,0,0.2850534875635861,6.0,1.738
MKT_01,TJ_TANAH_ABANG,9,2,1,0,1,0.7673141811732136,18.0,10.437
TJ_01,TJ_BLOK_M,5,2,0,0,0,0.3097556597227899,14.0,0.0
TJ_02,TJ_CAWANG,10,5,0,0,0,0.46066556700223715,23.0,1.299
TJ_01,TJ_TANAH_ABANG,5,1,2,0,0,0.26011679901718676,15.0,0.662
TJ_02,TJ_DUKUH_ATAS,7,6,2,2,0,0.47774312850145423,20.0,4.982
TJ_01,TJ_DUKUH_ATAS,20,0,1,3,0,0.31116496503914565,12.0,2.7
TJ_01,TJ_LEBAK_BULUS,11,1,2,3,0,0.5683746026075481,22.0,7.073
TJ_01,TJ_CAWANG,21,2,0,0,0,0.2823582876914587,13.0,0.0
MKT_01,TJ_DUKUH_ATAS,12,0,3,2,0,0.39284536323340463,24.0,5.174
MKT_01,TJ_BLOK_M,12,2,1,0,0,0.37301935886336796,17.0,2.606
MKT_01,TJ_BLOK_M,6,2,2,3,0,0.3154379451125229,19.0,7.079
MKT_01,TJ_CAWANG,6,2,1,0,0,0.381666474330618,20.0,3.36
MKT_01,TJ_CAWANG,10,4,2,3,1,0.004693657491320981,8.0,10.212
MKT_01,TJ_LEBAK_BULUS,22,4,0,3,1,0.18410886552533792,22.0,6.417
TJ_02,TJ_CAWANG,18,6,2,3,1,0.17168299550680352,17.0,8.305
TJ_02,TJ_LEBAK_BULUS,15,5,3,0,0,0.49043796696921466,22.0,5.453
TJ_01,TJ_BLOK_M,20,0,3,0,0,0.21206796266721392,6.0,2.887
MKT_01,TJ_TANAH_ABANG,8,6,3,0,1,0.785794661991229,10.0,10.785
TJ_01,TJ_TANAH_ABANG,5,2,3,1,0,0.40064181512744973,16.0,2.927
TJ_01,TJ_BLOK_M,21,5,0,1,0,0.118482375181952,20.0,1.593
TJ_01,TJ_CAWANG,17,4,2,0,0,0.1226705897102837,22.0,4.556
TJ_01,TJ_CAWANG,18,5,3,2,0,0.41210068248855686,9.0,5.65
TJ_01,TJ_TANAH_ABANG,16,4,2,1,0,0.30639980278832396,21.0,4.29
MKT_01,TJ_LEBAK_BULUS,22,1,2,0,0,0.19655721422119904,21.0,3.483
TJ_02,TJ_CAWANG,10,1,3,0,0,0.7153332956945563,24.0,1.646
TJ_01,TJ_DUKUH_ATAS,19,4,3,0,0,0.41404318426119624,14.0,2.224
TJ_01,TJ_LEBAK_BULUS,16,2,3,0,0,0.28001873127059496,17.0,3.795
TJ_02,TJ_DUKUH_ATAS,14,2,0,2,0,0.1381192329419984,9.0,0.742
TJ_02,TJ_DUKUH_ATAS,17,5,4,0,0,0.06681812950642452,24.0,3.645
TJ_02,TJ_DUKUH_ATAS,5,6,2,3,1,0.11331127063626859,24.0,9.391
MKT_01,TJ_CAWANG,10,2,3,0,0,0.12867697081541263,7.0,4.844
TJ_01,TJ_DUKUH_ATAS,19,0,1,2,0,0.5173935712751305,11.0,5.061
TJ_01,TJ_LEBAK_BULUS,14,5,1,3,1,0.3576517017135324,8.0,8.438
TJ_01,TJ_CAWANG,6,0,2,0,0,0.46941796403737596,7.0,0.0
TJ_02,TJ_CAWANG,16,0,1,2,0,0.4723219257915788,15.0,3.952
TJ_02,TJ_DUKUH_ATAS,5,2,0,0,0,0.29592418893105216,22.0,3.1
TJ_02,TJ_BLOK_M,21,4,3,2,0,0.39027670626776845,10.0,4.102
TJ_01,TJ_TANAH_ABANG,8,4,3,1,0,0.3791054587536353,17.0,4.458
TJ_02,TJ_LEBAK_BULUS,6,3,3,0,0,0.19317457907171387,17.0,0.679
TJ_02,TJ_BLOK_M,9,1,2,1,0,0.48883036690836923,11.0,6.304
MKT_01,TJ_LEBAK_BULUS,20,2,0,0,0,0.5885337115907705,7.0,3.284
MKT_01,TJ_DUKUH_ATAS,15,3,1,1,0,0.45290602277991143,11.0,3.395
MKT_01,TJ_DUKUH_ATAS,10,2,0,0,0,0.38386174896985087,11.0,3.475
TJ_01,TJ_BLOK_M,11,4,2,0,1,0.5712454938356369,23.0,5.951
TJ_01,TJ_DUKUH_ATAS,19,0,2,0,1,0.3048301203747572,10.0,7.269
MKT_01,TJ_LEBAK_BULUS,17,3,2,0,1,0.6768129629911889,19.0,7.126
MKT_01,TJ_CAWANG,12,2,2,0,0,0.3011400653212421,6.0,4.27
TJ_02,TJ_LEBAK_BULUS,13,6,2,1,0,0.27389650651213987,23.0,1.374
TJ_02,TJ_LEBAK_BULUS,10,4,2,1,0,0.4211675189912285,8.0,3.897
TJ_02,TJ_TANAH_ABANG,15,6,1,0,0,0.29275550668010303,11.0,2.326
TJ_02,TJ_CAWANG,6,0,2,0,0,0.5045063132354106,13.0,2.498
MKT_01,TJ_DUKUH_ATAS,17,3,1,0,0,0.3817694390672395,13.0,6.229
MKT_01,TJ_LEBAK_BULUS,19,0,2,0,0,0.24460163448556352,12.0,5.758
TJ_01,TJ_CAWANG,21,5,1,2,0,0.4173246051378428,20.0,2.172
MKT_01,TJ_CAWANG,22,1,2,0,0,0.40288483245960066,17.0,3.665
TJ_02,TJ_CAWANG,21,4,0,0,0,0.4529925194589205,20.0,0.0
MKT_01,TJ_LEBAK_BULUS,19,0,3,1,0,0.25895109332484617,10.0,4.706
TJ_02,TJ_DUKUH_ATAS,18,0,5,0,0,0.09127309029312276,23.0,3.727
MKT_01,TJ_CAWANG,16,3,3,2,1,0.05333659920012114,22.0,9.537
TJ_02,TJ_TANAH_ABANG,17,4,3,0,0,0.6219639395931374,21.0,4.367
TJ_01,TJ_DUKUH_ATAS,17,6,2,2,1,0.2977734079205403,8.0,8.47
TJ_01,TJ_DUKUH_ATAS,17,5,2,3,0,0.47820637180236114,24.0,4.743
TJ_01,TJ_CAWANG,20,5,2,0,0,0.5576276081616569,6.0,2.046
MKT_01,TJ_CAWANG,11,2,2,2,0,0.5973920644543044,7.0,4.713
MKT_01,TJ_DUKUH_ATAS,9,6,0,1,0,0.6290933475795073,21.0,5.248
MKT_01,TJ_TANAH_ABANG,9,6,4,1,0,0.8917352830840481,6.0,10.283
MKT_01,TJ_TANAH_ABANG,8,3,1,1,0,0.27065173133005027,24.0,5.863
TJ_02,TJ_DUKUH_ATAS,17,2,1,0,1,0.2740137151693881,20.0,6.331
MKT_01,TJ_LEBAK_BULUS,19,4,2,2,0,0.23190426477836493,12.0,6.398
TJ_01,TJ_TANAH_ABANG,14,5,1,0,0,0.28506912975899806,19.0,3.645
TJ_01,TJ_LEBAK_BULUS,14,4,1,1,0,0.4783621331199384,19.0,2.035
TJ_01,TJ_LEBAK_BULUS,19,2,3,1,1,0.43440538925537087,12.0,8.534
MKT_01,TJ_LEBAK_BULUS,6,1,2,3,0,0.30267771476948213,19.0,6.446
MKT_01,TJ_CAWANG,6,6,4,2,1,0.32527310337033677,22.0,10.017
TJ_02,TJ_LEBAK_BULUS,13,3,2,1,0,0.5955503142363711,17.0,1.689
TJ_01,TJ_LEBAK_BULUS,17,0,4,0,0,0.21616414001885031,18.0,2.694
TJ_02,TJ_CAWANG,12,1,3,3,0,0.3223610760277802,12.0,3.862
TJ_02,TJ_BLOK_M,9,3,3,0,1,0.6671887420015368,7.0,8.408
MKT_01,TJ_CAWANG,10,0,4,1,0,0.24930308355817238,20.0,7.081
MKT_01,TJ_BLOK_M,20,3,3,1,0,0.12689184886029503,11.0,4.394
TJ_02,TJ_BLOK_M,15,4,1,3,0,0.11686922751933404,8.0,3.777
MKT_01,TJ_BLOK_M,15,3,3,0,0,0.21361989114354926,21.0,4.198
TJ_02,TJ_BLOK_M,6,1,2,0,0,0.5860356335300788,17.0,2.199
TJ_02,TJ_BLOK_M,19,6,2,0,0,0.12672252121691507,7.0,4.514
TJ_02,TJ_LEBAK_BULUS,19,0,3,0,0,0.4353865431077674,22.0,4.426
TJ_01,TJ_TANAH_ABANG,13,1,2,0,0,0.38600521137786836,10.0,2.415
TJ_02,TJ_DUKUH_ATAS,18,3,1,0,1,0.35488788757781564,6.0,6.796
