event_id,hashed_card_id,mode,operator,route_id,trip_id,tap_in_stop_id,tap_in_time,tap_out_stop_id,tap_out_time,payment_channel,fare_product,transfer_flag,validation_status
E00151,u0319,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 10:22:00,TJ_LEBAK_BULUS,2026-05-23 10:57:00,app,regular,False,valid
E00152,u0319,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 09:07:00,TJ_LEBAK_BULUS,2026-05-23 09:31:00,qris_tap,regular,False,valid
E00153,u0248,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 09:55:00,TJ_LEBAK_BULUS,2026-05-23 10:17:00,qris_tap,senior,False,valid
E00154,u0231,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 08:00:00,KRL_SUDIRMAN,2026-05-23 08:21:00,bank_card,senior,False,valid
E00155,u0292,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 07:28:00,MRT_DUKUH_ATAS,2026-05-23 07:58:00,bank_card,regular,False,valid
E00156,u0495,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 09:19:00,TJ_HARMONI,2026-05-23 09:41:00,bank_card,senior,False,valid
E00157,u0075,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 10:47:00,TJ_LEBAK_BULUS,2026-05-23 11:04:00,app,regular,False,valid
E00158,u0323,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 09:07:00,TJ_TANAH_ABANG,2026-05-23 09:26:00,kmt,regular,False,valid
E00159,u0153,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 09:20:00,TJ_KAMPUNG_BANDAN,2026-05-23 09:42:00,bank_card,regular,False,valid
E00160,u0430,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 10:26:00,KRL_KAMPUNG_BANDAN,2026-05-23 10:35:00,bank_card,regular,False,valid
E00161,u0371,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 08:39:00,TJ_TANAH_ABANG,2026-05-23 09:06:00,qris_tap,regular,False,valid
E00162,u0305,KRL,KRL,KRL_BK,,KRL_CAWANG,2026-05-23 06:53:00,MRT_BLOK_M,2026-05-23 07:11:00,bank_card,senior,False,valid
E00163,u0350,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 09:12:00,TJ_LEBAK_BULUS,2026-05-23 09:40:00,emoney,regular,False,valid
E00164,u0427,KRL,KRL,KRL_BK,,KRL_MANGGARAI,2026-05-23 08:26:00,KRL_TANAH_ABANG,2026-05-23 08:43:00,app,regular,False,valid
E00165,u0158,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:14:00,MRT_DUKUH_ATAS,2026-05-23 08:34:00,emoney,senior,False,valid
E00166,u0381,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 07:45:00,TJ_MANGGARAI,2026-05-23 08:29:00,app,regular,False,valid
E00167,u0143,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:24:00,TJ_HARMONI,2026-05-23 09:52:00,qris_tap,student,False,valid
E00168,u0004,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 10:07:00,TJ_KAMPUNG_BANDAN,2026-05-23 10:16:00,bank_card,regular,False,valid
E00169,u0143,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:48:00,KRL_MANGGARAI,2026-05-23 09:11:00,bank_card,regular,False,valid
E00170,u0466,Transjakarta,Transjakarta,TJ_1,,TJ_KAMPUNG_BANDAN,2026-05-23 10:19:00,KRL_CAWANG,2026-05-23 10:48:00,emoney,student,True,valid
E00171,u0355,KRL,KRL,KRL_BK,,KRL_TANAH_ABANG,2026-05-23 09:03:00,TJ_BUNDARAN_HI,2026-05-23 09:24:00,emoney,regular,True,valid
E00172,u0250,Transjakarta,Transjakarta,TJ_1,,TJ_LEBAK_BULUS,2026-05-23 08:43:00,TJ_MANGGARAI,2026-05-23 09:14:00,bank_card,senior,False,valid
E00173,u0160,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:55:00,LRT_VELODROME,2026-05-23 09:23:00,qris_tap,regular,False,valid
E00174,u0336,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 09:36:00,TJ_KAMPUNG_BANDAN,2026-05-23 09:52:00,app,student,False,valid
E00175,u0084,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 10:18:00,KRL_MANGGARAI,2026-05-23 10:47:00,kmt,student,False,valid
E00176,u0048,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 09:06:00,KRL_KAMPUNG_BANDAN,2026-05-23 09:28:00,qris_tap,regular,False,valid
E00177,u0169,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 09:00:00,TJ_DUKUH_ATAS,2026-05-23 09:23:00,app,student,True,valid
E00178,u0430,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:54:00,TJ_BUNDARAN_HI,2026-05-23 09:11:00,kmt,regular,False,valid
E00179,u0101,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 08:50:00,KRL_MANGGARAI,2026-05-23 09:15:00,kmt,student,False,valid
E00180,u0110,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 10:43:00,TJ_SENAYAN,2026-05-23 10:56:00,emoney,regular,False,valid
E00181,u0349,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:36:00,TJ_TANAH_ABANG,2026-05-23 09:09:00,emoney,regular,False,valid
E00182,u0197,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 08:26:00,KRL_KAMPUNG_BANDAN,2026-05-23 08:51:00,emoney,regular,False,valid
E00183,u0004,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 07:48:00,KRL_CAWANG,2026-05-23 08:10:00,kmt,regular,False,valid
E00184,u0014,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 11:27:00,TJ_SENAYAN,2026-05-23 11:42:00,qris_tap,regular,False,valid
E00185,u0079,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 08:00:00,TJ_SENAYAN,2026-05-23 08:12:00,qris_tap,regular,False,valid
E00186,u0282,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 09:25:00,MRT_DUKUH_ATAS,2026-05-23 09:43:00,qris_tap,regular,True,valid
E00187,u0048,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 08:41:00,TJ_BLOK_M,2026-05-23 09:10:00,kmt,regular,False,valid
E00188,u0108,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:44:00,TJ_CAWANG,2026-05-23 09:24:00,qris_tap,regular,True,valid
E00189,u0039,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 07:56:00,MRT_SENAYAN,2026-05-23 08:17:00,bank_card,student,True,valid
E00190,u0028,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 08:19:00,TJ_HARMONI,2026-05-23 09:02:00,emoney,regular,True,valid
E00191,u0026,KRL,KRL,KRL_BK,,KRL_MANGGARAI,2026-05-23 08:48:00,MRT_BUNDARAN_HI,2026-05-23 08:56:00,bank_card,regular,True,valid
E00192,u0377,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 07:48:00,LRT_VELODROME,2026-05-23 08:23:00,bank_card,regular,False,valid
E00193,u0457,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 09:31:00,LRT_VELODROME,2026-05-23 09:51:00,emoney,regular,False,valid
E00194,u0247,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 07:52:00,MRT_BLOK_M,2026-05-23 08:00:00,emoney,regular,False,valid
E00195,u0399,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 09:01:00,TJ_KAMPUNG_BANDAN,2026-05-23 09:30:00,emoney,regular,True,valid
E00196,u0216,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 10:41:00,TJ_SENAYAN,2026-05-23 10:59:00,emoney,regular,False,valid
E00197,u0146,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 07:26:00,KRL_KAMPUNG_BANDAN,2026-05-23 08:03:00,app,regular,False,valid
E00198,u0189,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 08:22:00,TJ_DUKUH_ATAS,2026-05-23 09:00:00,kmt,regular,True,valid
E00199,u0263,Transjakarta,Transjakarta,TJ_1,,TJ_CAWANG,2026-05-23 09:47:00,KRL_SUDIRMAN,2026-05-23 10:11:00,emoney,senior,True,valid
E00200,u0027,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 09:39:00,LRT_VELODROME,2026-05-23 10:15:00,bank_card,regular,False,valid
E00201,u0042,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 09:01:00,KRL_KAMPUNG_BANDAN,2026-05-23 09:38:00,bank_card,student,False,valid
E00202,u0233,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 06:49:00,TJ_MANGGARAI,2026-05-23 07:07:00,emoney,student,False,valid
E00203,u0217,Transjakarta,Transjakarta,TJ_1,,TJ_CAWANG,2026-05-23 11:00:00,TJ_LEBAK_BULUS,2026-05-23 11:19:00,app,regular,True,valid
E00204,u0481,KRL,KRL,KRL_BK,,KRL_KAMPUNG_BANDAN,2026-05-23 09:15:00,TJ_DUKUH_ATAS,2026-05-23 09:34:00,emoney,student,True,valid
E00205,u0319,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 06:54:00,MRT_BLOK_M,2026-05-23 07:18:00,emoney,regular,False,valid
E00206,u0209,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 10:13:00,TJ_BUNDARAN_HI,2026-05-23 10:21:00,qris_tap,regular,False,valid
E00207,u0253,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 09:33:00,KRL_MANGGARAI,2026-05-23 09:56:00,kmt,regular,False,valid
E00208,u0188,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 08:14:00,TJ_BUNDARAN_HI,2026-05-23 08:26:00,kmt,regular,True,valid
E00209,u0093,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 07:24:00,MRT_DUKUH_ATAS,2026-05-23 07:54:00,bank_card,senior,True,valid
E00210,u0487,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 09:16:00,TJ_KAMPUNG_BANDAN,2026-05-23 09:44:00,emoney,regular,False,valid
E00211,u0185,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 08:12:00,KRL_CAWANG,2026-05-23 08:40:00,emoney,senior,False,valid
E00212,u0151,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 09:19:00,MRT_BLOK_M,2026-05-23 09:43:00,qris_tap,student,True,valid
E00213,u0035,MRT,MRT,MRT_NS,,MRT_SENAYAN,2026-05-23 09:21:00,KRL_KAMPUNG_BANDAN,2026-05-23 09:49:00,emoney,regular,False,valid
E00214,u0032,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 08:44:00,LRT_VELODROME,2026-05-23 08:55:00,app,regular,True,valid
E00215,u0270,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 07:52:00,TJ_MANGGARAI,2026-05-23 08:26:00,emoney,senior,False,valid
E00216,u0064,KRL,KRL,KRL_BK,,KRL_CAWANG,2026-05-23 09:24:00,MRT_BUNDARAN_HI,2026-05-23 09:51:00,qris_tap,student,False,valid
E00217,u0431,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 10:28:00,MRT_BLOK_M,2026-05-23 10:36:00,qris_tap,regular,False,valid
E00218,u0039,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 09:05:00,KRL_SUDIRMAN,2026-05-23 09:32:00,bank_card,regular,False,valid
E00219,u0409,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:27:00,KRL_KAMPUNG_BANDAN,2026-05-23 08:37:00,qris_tap,regular,False,valid
E00220,u0118,KRL,KRL,KRL_BK,,KRL_KAMPUNG_BANDAN,2026-05-23 09:34:00,TJ_BLOK_M,2026-05-23 09:56:00,emoney,regular,True,valid
E00221,u0398,KRL,KRL,KRL_BK,,KRL_TANAH_ABANG,2026-05-23 09:41:00,TJ_DUKUH_ATAS,2026-05-23 10:11:00,qris_tap,student,False,valid
E00222,u0474,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 11:13:00,MRT_BUNDARAN_HI,2026-05-23 11:41:00,kmt,regular,True,valid
E00223,u0212,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 09:58:00,TJ_HARMONI,2026-05-23 10:21:00,bank_card,regular,False,valid
E00224,u0217,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 09:10:00,TJ_TANAH_ABANG,2026-05-23 09:42:00,emoney,senior,False,valid
E00225,u0016,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:04:00,TJ_MANGGARAI,2026-05-23 08:15:00,kmt,regular,False,valid
E00226,u0239,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 06:02:00,MRT_BLOK_M,2026-05-23 06:14:00,app,regular,True,valid
E00227,u0247,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:51:00,MRT_BUNDARAN_HI,2026-05-23 09:34:00,emoney,regular,False,valid
E00228,u0324,MRT,MRT,MRT_NS,,MRT_SENAYAN,2026-05-23 08:40:00,KRL_SUDIRMAN,2026-05-23 09:01:00,kmt,student,False,valid
E00229,u0465,Transjakarta,Transjakarta,TJ_1,,TJ_TANAH_ABANG,2026-05-23 09:05:00,MRT_LEBAK_BULUS,2026-05-23 09:32:00,emoney,regular,False,valid
E00230,u0253,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 09:27:00,TJ_CAWANG,2026-05-23 09:41:00,kmt,student,False,valid
E00231,u0113,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:06:00,TJ_HARMONI,2026-05-23 09:30:00,emoney,regular,False,valid
E00232,u0078,KRL,KRL,KRL_BK,,KRL_CAWANG,2026-05-23 11:05:00,KRL_TANAH_ABANG,2026-05-23 11:36:00,qris_tap,student,False,valid
E00233,u0394,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 09:19:00,MRT_BLOK_M,2026-05-23 09:37:00,kmt,regular,False,valid
E00234,u0064,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 09:10:00,TJ_KAMPUNG_BANDAN,2026-05-23 09:30:00,bank_card,regular,False,valid
E00235,u0220,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 09:19:00,TJ_DUKUH_ATAS,2026-05-23 09:49:00,emoney,regular,False,valid
E00236,u0234,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 10:19:00,TJ_HARMONI,2026-05-23 10:40:00,emoney,regular,True,valid
E00237,u0430,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 09:07:00,KRL_TANAH_ABANG,2026-05-23 09:36:00,qris_tap,regular,True,valid
E00238,u0249,KRL,KRL,KRL_BK,,KRL_MANGGARAI,2026-05-23 09:12:00,TJ_CAWANG,2026-05-23 09:34:00,app,regular,False,valid
E00239,u0380,KRL,KRL,KRL_BK,,KRL_TANAH_ABANG,2026-05-23 08:45:00,LRT_VELODROME,2026-05-23 09:06:00,bank_card,regular,False,valid
E00240,u0204,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 06:51:00,MRT_DUKUH_ATAS,2026-05-23 07:11:00,app,regular,False,valid
E00241,u0334,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 08:02:00,KRL_MANGGARAI,2026-05-23 08:13:00,emoney,student,False,valid
E00242,u0134,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 09:50:00,KRL_SUDIRMAN,2026-05-23 10:25:00,kmt,regular,False,valid
E00243,u0315,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:33:00,TJ_CAWANG,2026-05-23 09:45:00,emoney,regular,True,valid
E00244,u0096,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 07:37:00,MRT_SENAYAN,2026-05-23 08:08:00,emoney,senior,False,valid
E00245,u0480,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 09:08:00,TJ_HARMONI,2026-05-23 09:23:00,qris_tap,senior,True,valid
E00246,u0216,Transjakarta,Transjakarta,TJ_1,,TJ_MANGGARAI,2026-05-23 09:09:00,LRT_VELODROME,2026-05-23 09:34:00,app,regular,False,valid
E00247,u0182,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 07:32:00,KRL_TANAH_ABANG,2026-05-23 07:57:00,emoney,regular,False,valid
E00248,u0405,Transjakarta,Transjakarta,TJ_1,,TJ_LEBAK_BULUS,2026-05-23 10:11:00,KRL_SUDIRMAN,2026-05-23 10:23:00,qris_tap,regular,False,valid
E00249,u0370,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:56:00,KRL_SUDIRMAN,2026-05-23 10:17:00,emoney,regular,False,valid
E00250,u0206,LRT,LRT,LRT_KG_V,,LRT_VELODROME,2026-05-23 08:16:00,TJ_TANAH_ABANG,2026-05-23 08:43:00,bank_card,student,False,valid
E00251,u0087,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:56:00,TJ_HARMONI,2026-05-23 09:31:00,bank_card,regular,True,valid
E00252,u0453,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 09:30:00,TJ_MANGGARAI,2026-05-23 09:51:00,app,regular,True,valid
E00253,u0202,KRL,KRL,KRL_BK,,KRL_CAWANG,2026-05-23 09:04:00,TJ_HARMONI,2026-05-23 09:33:00,emoney,regular,True,valid
E00254,u0319,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:14:00,KRL_TANAH_ABANG,2026-05-23 08:45:00,qris_tap,student,True,valid
E00255,u0271,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 06:39:00,KRL_KAMPUNG_BANDAN,2026-05-23 07:00:00,qris_tap,regular,False,valid
E00256,u0390,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 09:08:00,TJ_TANAH_ABANG,2026-05-23 09:41:00,emoney,student,False,valid
E00257,u0310,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 08:47:00,TJ_KAMPUNG_BANDAN,2026-05-23 09:16:00,qris_tap,regular,False,valid
E00258,u0253,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 07:30:00,MRT_SENAYAN,2026-05-23 08:04:00,emoney,senior,False,valid
E00259,u0398,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 10:16:00,KRL_TANAH_ABANG,2026-05-23 10:30:00,bank_card,student,False,valid
E00260,u0459,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 07:14:00,KRL_MANGGARAI,2026-05-23 07:58:00,qris_tap,regular,False,valid
E00261,u0049,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 10:11:00,MRT_LEBAK_BULUS,2026-05-23 10:30:00,qris_tap,student,False,valid
E00262,u0441,KRL,KRL,KRL_BK,,KRL_KAMPUNG_BANDAN,2026-05-23 08:54:00,TJ_SENAYAN,2026-05-23 09:22:00,qris_tap,regular,False,valid
E00263,u0459,MRT,MRT,MRT_NS,,MRT_SENAYAN,2026-05-23 09:21:00,TJ_LEBAK_BULUS,2026-05-23 09:43:00,app,regular,True,valid
E00264,u0174,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 10:13:00,MRT_DUKUH_ATAS,2026-05-23 10:26:00,emoney,senior,True,valid
E00265,u0112,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 08:27:00,TJ_CAWANG,2026-05-23 08:50:00,app,student,False,valid
E00266,u0389,Transjakarta,Transjakarta,TJ_1,,TJ_LEBAK_BULUS,2026-05-23 07:45:00,TJ_SENAYAN,2026-05-23 08:28:00,kmt,senior,True,valid
E00267,u0052,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 08:30:00,TJ_BLOK_M,2026-05-23 08:38:00,kmt,regular,False,valid
E00268,u0444,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 09:15:00,TJ_BLOK_M,2026-05-23 09:35:00,emoney,regular,True,valid
E00269,u0414,KRL,KRL,KRL_BK,,KRL_TANAH_ABANG,2026-05-23 07:59:00,MRT_BLOK_M,2026-05-23 08:19:00,bank_card,regular,False,valid
E00270,u0036,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 10:02:00,TJ_KAMPUNG_BANDAN,2026-05-23 10:35:00,bank_card,student,True,valid
E00271,u0154,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 08:28:00,TJ_BUNDARAN_HI,2026-05-23 08:53:00,app,regular,False,valid
E00272,u0173,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 07:33:00,KRL_SUDIRMAN,2026-05-23 07:47:00,kmt,regular,True,valid
E00273,u0476,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:36:00,KRL_TANAH_ABANG,2026-05-23 09:05:00,app,student,True,valid
E00274,u0154,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 08:25:00,TJ_MANGGARAI,2026-05-23 08:57:00,app,regular,False,valid
E00275,u0223,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 08:26:00,KRL_KAMPUNG_BANDAN,2026-05-23 08:56:00,app,regular,False,valid
E00276,u0337,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 09:04:00,MRT_LEBAK_BULUS,2026-05-23 09:23:00,app,regular,True,valid
E00277,u0385,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 07:46:00,TJ_SENAYAN,2026-05-23 08:03:00,qris_tap,student,False,valid
E00278,u0236,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 08:32:00,LRT_VELODROME,2026-05-23 09:10:00,app,regular,False,valid
E00279,u0205,Transjakarta,Transjakarta,TJ_1,,TJ_KAMPUNG_BANDAN,2026-05-23 09:12:00,KRL_KAMPUNG_BANDAN,2026-05-23 09:48:00,kmt,regular,True,valid
E00280,u0234,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 08:00:00,MRT_BUNDARAN_HI,2026-05-23 08:33:00,kmt,regular,False,valid
E00281,u0269,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 07:20:00,TJ_MANGGARAI,2026-05-23 07:47:00,app,regular,False,valid
E00282,u0470,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:40:00,TJ_TANAH_ABANG,2026-05-23 09:01:00,bank_card,regular,False,valid
E00283,u0472,MRT,MRT,MRT_NS,,MRT_BUNDARAN_HI,2026-05-23 08:35:00,TJ_LEBAK_BULUS,2026-05-23 08:44:00,kmt,student,False,valid
E00284,u0112,LRT,LRT,LRT_KG_V,,LRT_VELODROME,2026-05-23 09:57:00,KRL_TANAH_ABANG,2026-05-23 10:24:00,app,regular,False,valid
E00285,u0361,LRT,LRT,LRT_KG_V,,LRT_VELODROME,2026-05-23 09:39:00,TJ_HARMONI,2026-05-23 10:07:00,emoney,senior,False,valid
E00286,u0416,Transjakarta,Transjakarta,TJ_1,,TJ_LEBAK_BULUS,2026-05-23 10:13:00,MRT_SENAYAN,2026-05-23 10:36:00,qris_tap,senior,False,valid
E00287,u0318,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 08:46:00,LRT_VELODROME,2026-05-23 09:11:00,kmt,regular,False,valid
E00288,u0204,Transjakarta,Transjakarta,TJ_1,,TJ_SENAYAN,2026-05-23 09:05:00,TJ_KAMPUNG_BANDAN,2026-05-23 09:41:00,kmt,regular,True,valid
E00289,u0053,KRL,KRL,KRL_BK,,KRL_SUDIRMAN,2026-05-23 09:52:00,TJ_LEBAK_BULUS,2026-05-23 10:06:00,app,regular,True,valid
E00290,u0089,Transjakarta,Transjakarta,TJ_1,,TJ_BUNDARAN_HI,2026-05-23 08:36:00,TJ_TANAH_ABANG,2026-05-23 09:02:00,app,regular,True,valid
E00291,u0259,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 08:18:00,TJ_BUNDARAN_HI,2026-05-23 08:51:00,app,regular,True,valid
E00292,u0401,Transjakarta,Transjakarta,TJ_1,,TJ_BLOK_M,2026-05-23 07:54:00,MRT_DUKUH_ATAS,2026-05-23 08:21:00,kmt,senior,True,valid
E00293,u0071,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:37:00,TJ_MANGGARAI,2026-05-23 09:08:00,app,regular,False,valid
E00294,u0150,Transjakarta,Transjakarta,TJ_1,,TJ_HARMONI,2026-05-23 07:56:00,MRT_BUNDARAN_HI,2026-05-23 08:35:00,app,regular,False,valid
E00295,u0272,MRT,MRT,MRT_NS,,MRT_DUKUH_ATAS,2026-05-23 10:25:00,TJ_MANGGARAI,2026-05-23 10:43:00,app,regular,False,valid
E00296,u0356,MRT,MRT,MRT_NS,,MRT_LEBAK_BULUS,2026-05-23 09:11:00,TJ_MANGGARAI,2026-05-23 09:44:00,app,regular,False,valid
E00297,u0042,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:44:00,MRT_LEBAK_BULUS,2026-05-23 08:56:00,bank_card,student,False,valid
E00298,u0464,Transjakarta,Transjakarta,TJ_1,,TJ_DUKUH_ATAS,2026-05-23 08:26:00,MRT_LEBAK_BULUS,2026-05-23 08:49:00,kmt,regular,False,valid
E00299,u0096,KRL,KRL,KRL_BK,,KRL_KAMPUNG_BANDAN,2026-05-23 09:08:00,LRT_VELODROME,2026-05-23 09:36:00,kmt,regular,False,valid
E00300,u0307,Transjakarta,Transjakarta,TJ_1,,TJ_KAMPUNG_BANDAN,2026-05-23 06:04:00,KRL_KAMPUNG_BANDAN,2026-05-23 06:17:00,kmt,student,False,valid
E00301,u0361,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 07:54:00,TJ_TANAH_ABANG,2026-05-23 08:03:00,kmt,regular,False,valid
E00302,u0185,MRT,MRT,MRT_NS,,MRT_BLOK_M,2026-05-23 08:25:00,TJ_BLOK_M,2026-05-23 08:55:00,app,senior,True,valid
