stop_id,route_id,hour,day_of_week,tap_in_count_15m,scheduled_headway_minutes,vehicle_capacity,event_flag,rainfall_level,density_level,load_factor
TJ_DUKUH_ATAS,MRT_NS,15,4,358,5,1200,1,0,LOW,0.298
MRT_DUKUH_ATAS,TJ_01,9,3,81,8,80,0,3,OVERLOADED,1.012
TJ_CAWANG,MKT_01,7,2,26,12,12,1,0,OVERLOADED,2.167
KRL_CAWANG,MRT_NS,17,6,2022,5,1200,0,0,OVERLOADED,1.685
KRL_CAWANG,KRL_CL,20,1,167,5,1200,0,1,LOW,0.139
TJ_DUKUH_ATAS,MRT_NS,6,4,657,5,1200,0,0,MEDIUM,0.547
KRL_CAWANG,TJ_01,19,2,30,8,80,0,0,LOW,0.375
MRT_DUKUH_ATAS,KRL_CL,16,3,2282,5,1200,0,2,OVERLOADED,1.902
TJ_BLOK_M,TJ_01,9,1,141,8,80,0,0,OVERLOADED,1.762
TJ_DUKUH_ATAS,MKT_01,14,0,5,12,12,0,3,LOW,0.417
KRL_TANAH_ABANG,MRT_NS,20,0,987,5,1200,1,2,HIGH,0.823
TJ_BLOK_M,MRT_NS,21,5,523,5,1200,0,1,LOW,0.436
TJ_CAWANG,MRT_NS,17,4,1934,5,1200,0,1,OVERLOADED,1.612
MRT_DUKUH_ATAS,TJ_01,18,2,65,8,80,0,1,HIGH,0.812
TJ_BLOK_M,MRT_NS,8,1,1428,5,1200,0,0,OVERLOADED,1.19
TJ_DUKUH_ATAS,MKT_01,21,3,7,12,12,0,1,MEDIUM,0.583
TJ_DUKUH_ATAS,TJ_01,14,3,24,8,80,0,1,LOW,0.3
KRL_TANAH_ABANG,TJ_01,18,3,132,8,80,1,0,OVERLOADED,1.65
MRT_DUKUH_ATAS,KRL_CL,11,1,872,5,1200,1,0,MEDIUM,0.727
TJ_BLOK_M,MRT_NS,12,2,802,5,1200,0,0,MEDIUM,0.668
MRT_DUKUH_ATAS,MKT_01,21,4,0,12,12,0,3,LOW,0.0
KRL_CAWANG,TJ_02,8,6,132,8,80,1,2,OVERLOADED,1.65
TJ_CAWANG,KRL_CL,22,3,303,5,1200,0,0,LOW,0.253
KRL_TANAH_ABANG,TJ_02,10,4,44,8,80,1,2,MEDIUM,0.55
KRL_TANAH_ABANG,TJ_02,5,2,8,8,80,0,0,LOW,0.1
TJ_DUKUH_ATAS,TJ_02,6,6,34,8,80,0,3,LOW,0.425
TJ_BLOK_M,MRT_NS,17,1,1014,5,1200,0,3,HIGH,0.845
TJ_DUKUH_ATAS,MRT_NS,9,3,1927,5,1200,0,1,OVERLOADED,1.606
MRT_DUKUH_ATAS,TJ_01,5,3,55,8,80,0,1,MEDIUM,0.688
TJ_CAWANG,TJ_01,12,1,17,8,80,0,3,LOW,0.212
TJ_BLOK_M,TJ_01,12,4,29,8,80,0,1,LOW,0.362
MRT_DUKUH_ATAS,TJ_02,20,4,40,8,80,0,0,MEDIUM,0.5
TJ_BLOK_M,KRL_CL,17,3,1614,5,1200,0,0,OVERLOADED,1.345
TJ_BLOK_M,TJ_01,20,4,35,8,80,1,1,LOW,0.438
TJ_DUKUH_ATAS,MKT_01,5,2,7,12,12,0,1,MEDIUM,0.583
TJ_DUKUH_ATAS,MRT_NS,7,4,1760,5,1200,0,0,OVERLOADED,1.467
MRT_DUKUH_ATAS,KRL_CL,14,5,873,5,1200,0,2,MEDIUM,0.728
MRT_DUKUH_ATAS,MKT_01,7,1,22,12,12,1,0,OVERLOADED,1.833
TJ_DUKUH_ATAS,TJ_01,5,0,30,8,80,0,1,LOW,0.375
KRL_CAWANG,MRT_NS,14,5,615,5,1200,0,0,MEDIUM,0.512
KRL_CAWANG,TJ_01,12,3,51,8,80,1,3,MEDIUM,0.637
TJ_CAWANG,KRL_CL,15,6,829,5,1200,0,0,MEDIUM,0.691
KRL_TANAH_ABANG,MRT_NS,21,5,515,5,1200,0,0,LOW,0.429
TJ_CAWANG,KRL_CL,16,2,1839,5,1200,1,1,OVERLOADED,1.532
TJ_CAWANG,TJ_02,7,0,93,8,80,0,1,OVERLOADED,1.163
TJ_DUKUH_ATAS,TJ_02,16,5,141,8,80,0,0,OVERLOADED,1.762
TJ_CAWANG,TJ_02,8,3,56,8,80,0,2,MEDIUM,0.7
KRL_CAWANG,MRT_NS,22,2,958,5,1200,0,0,HIGH,0.798
TJ_DUKUH_ATAS,TJ_01,8,3,51,8,80,0,0,MEDIUM,0.637
KRL_TANAH_ABANG,MRT_NS,18,0,1818,5,1200,0,2,OVERLOADED,1.515
KRL_TANAH_ABANG,MRT_NS,14,6,856,5,1200,0,0,MEDIUM,0.713
KRL_CAWANG,TJ_01,10,3,47,8,80,1,0,MEDIUM,0.588
TJ_BLOK_M,TJ_02,15,2,58,8,80,1,2,MEDIUM,0.725
TJ_BLOK_M,TJ_01,8,5,126,8,80,1,0,OVERLOADED,1.575
KRL_CAWANG,MKT_01,8,1,16,12,12,0,3,OVERLOADED,1.333
TJ_DUKUH_ATAS,MKT_01,10,6,2,12,12,0,1,LOW,0.167
TJ_DUKUH_ATAS,MRT_NS,21,4,982,5,1200,0,0,HIGH,0.818
KRL_CAWANG,MKT_01,11,2,9,12,12,1,3,HIGH,0.75
MRT_DUKUH_ATAS,MRT_NS,13,6,990,5,1200,1,0,HIGH,0.825
KRL_CAWANG,TJ_01,19,1,110,8,80,0,2,OVERLOADED,1.375
MRT_DUKUH_ATAS,TJ_01,21,3,22,8,80,0,2,LOW,0.275
TJ_BLOK_M,MKT_01,7,4,19,12,12,1,1,OVERLOADED,1.583
KRL_TANAH_ABANG,TJ_02,10,6,46,8,80,0,3,MEDIUM,0.575
TJ_CAWANG,TJ_01,19,5,77,8,80,1,2,HIGH,0.963
KRL_TANAH_ABANG,KRL_CL,18,6,1126,5,1200,0,0,HIGH,0.938
TJ_BLOK_M,MKT_01,15,2,4,12,12,0,0,LOW,0.333
TJ_DUKUH_ATAS,MKT_01,21,3,6,12,12,0,0,MEDIUM,0.5
KRL_CAWANG,MKT_01,9,0,7,12,12,0,0,MEDIUM,0.583
MRT_DUKUH_ATAS,TJ_02,22,6,66,8,80,0,0,HIGH,0.825
TJ_BLOK_M,MRT_NS,12,6,848,5,1200,0,0,MEDIUM,0.707
MRT_DUKUH_ATAS,TJ_01,21,0,26,8,80,1,0,LOW,0.325
MRT_DUKUH_ATAS,MRT_NS,7,2,1249,5,1200,0,0,OVERLOADED,1.041
MRT_DUKUH_ATAS,TJ_02,10,4,19,8,80,0,2,LOW,0.237
TJ_CAWANG,MRT_NS,13,4,1155,5,1200,0,0,HIGH,0.963
KRL_CAWANG,KRL_CL,9,0,1263,5,1200,0,1,OVERLOADED,1.052
KRL_TANAH_ABANG,TJ_02,21,5,46,8,80,0,3,MEDIUM,0.575
TJ_DUKUH_ATAS,TJ_02,8,4,63,8,80,1,0,HIGH,0.787
KRL_TANAH_ABANG,TJ_01,18,4,61,8,80,0,0,HIGH,0.762
TJ_BLOK_M,MRT_NS,6,4,757,5,1200,0,1,MEDIUM,0.631
MRT_DUKUH_ATAS,TJ_01,14,5,48,8,80,0,0,MEDIUM,0.6
TJ_BLOK_M,TJ_02,11,3,52,8,80,1,0,MEDIUM,0.65
MRT_DUKUH_ATAS,TJ_01,9,5,54,8,80,0,0,MEDIUM,0.675
KRL_CAWANG,KRL_CL,22,4,429,5,1200,1,2,LOW,0.357
TJ_CAWANG,TJ_02,6,4,27,8,80,0,0,LOW,0.338
MRT_DUKUH_ATAS,MRT_NS,6,0,420,5,1200,0,0,LOW,0.35
TJ_CAWANG,TJ_01,12,6,54,8,80,0,1,MEDIUM,0.675
KRL_CAWANG,MKT_01,10,2,3,12,12,0,3,LOW,0.25
MRT_DUKUH_ATAS,MKT_01,5,3,8,12,12,1,0,MEDIUM,0.667
TJ_CAWANG,MRT_NS,6,4,1066,5,1200,1,0,HIGH,0.888
KRL_TANAH_ABANG,TJ_01,14,1,26,8,80,0,0,LOW,0.325
TJ_BLOK_M,KRL_CL,6,1,219,5,1200,0,3,LOW,0.182
KRL_CAWANG,KRL_CL,6,4,938,5,1200,1,2,HIGH,0.782
KRL_TANAH_ABANG,KRL_CL,14,3,1111,5,1200,0,3,HIGH,0.926
MRT_DUKUH_ATAS,TJ_02,7,5,69,8,80,0,3,HIGH,0.863
KRL_TANAH_ABANG,MRT_NS,7,6,1888,5,1200,0,1,OVERLOADED,1.573
KRL_CAWANG,KRL_CL,13,0,505,5,1200,0,1,LOW,0.421
TJ_CAWANG,KRL_CL,13,4,646,5,1200,0,0,MEDIUM,0.538
KRL_CAWANG,MRT_NS,16,4,1301,5,1200,0,1,OVERLOADED,1.084
TJ_CAWANG,MRT_NS,10,3,504,5,1200,0,2,LOW,0.42
TJ_CAWANG,TJ_02,11,0,36,8,80,0,3,MEDIUM,0.45
TJ_DUKUH_ATAS,KRL_CL,20,2,508,5,1200,1,0,LOW,0.423
TJ_CAWANG,TJ_02,12,5,46,8,80,1,3,MEDIUM,0.575
TJ_BLOK_M,TJ_02,8,0,35,8,80,1,0,LOW,0.438
KRL_CAWANG,MRT_NS,20,4,753,5,1200,0,0,MEDIUM,0.627
KRL_CAWANG,MRT_NS,22,1,302,5,1200,0,3,LOW,0.252
MRT_DUKUH_ATAS,MKT_01,14,4,8,12,12,0,3,MEDIUM,0.667
KRL_CAWANG,KRL_CL,21,6,653,5,1200,1,1,MEDIUM,0.544
TJ_BLOK_M,MRT_NS,19,2,1844,5,1200,1,2,OVERLOADED,1.537
TJ_BLOK_M,TJ_02,18,6,92,8,80,0,0,OVERLOADED,1.15
TJ_BLOK_M,TJ_02,20,5,53,8,80,0,2,MEDIUM,0.662
KRL_CAWANG,KRL_CL,18,3,1591,5,1200,0,1,OVERLOADED,1.326
KRL_CAWANG,MRT_NS,5,0,624,5,1200,1,0,MEDIUM,0.52
TJ_CAWANG,MKT_01,10,4,7,12,12,0,0,MEDIUM,0.583
KRL_TANAH_ABANG,KRL_CL,8,4,1626,5,1200,0,2,OVERLOADED,1.355
KRL_TANAH_ABANG,KRL_CL,21,3,292,5,1200,0,3,LOW,0.243
TJ_DUKUH_ATAS,TJ_02,6,0,33,8,80,1,3,LOW,0.412
TJ_BLOK_M,MRT_NS,5,6,1121,5,1200,1,3,HIGH,0.934
TJ_BLOK_M,TJ_02,5,5,18,8,80,0,0,LOW,0.225
TJ_DUKUH_ATAS,TJ_01,20,2,0,8,80,0,0,LOW,0.0
TJ_DUKUH_ATAS,MKT_01,18,3,13,12,12,0,0,OVERLOADED,1.083
TJ_CAWANG,TJ_02,8,4,54,8,80,0,1,MEDIUM,0.675
KRL_TANAH_ABANG,MRT_NS,12,5,519,5,1200,0,1,LOW,0.432
KRL_CAWANG,MRT_NS,6,5,398,5,1200,1,0,LOW,0.332
KRL_TANAH_ABANG,TJ_02,12,3,45,8,80,0,0,MEDIUM,0.562
KRL_TANAH_ABANG,MRT_NS,17,2,1377,5,1200,0,0,OVERLOADED,1.147
MRT_DUKUH_ATAS,TJ_01,11,6,31,8,80,0,0,LOW,0.388
KRL_TANAH_ABANG,TJ_02,17,4,77,8,80,0,0,HIGH,0.963
KRL_CAWANG,MRT_NS,14,2,908,5,1200,0,2,HIGH,0.757
TJ_BLOK_M,MRT_NS,10,2,647,5,1200,0,3,MEDIUM,0.539
TJ_BLOK_M,MKT_01,8,3,10,12,12,0,3,HIGH,0.833
KRL_CAWANG,MRT_NS,12,5,1075,5,1200,0,2,HIGH,0.896
KRL_TANAH_ABANG,KRL_CL,19,0,2051,5,1200,0,0,OVERLOADED,1.709
TJ_DUKUH_ATAS,KRL_CL,17,6,2342,5,1200,1,3,OVERLOADED,1.952
TJ_CAWANG,KRL_CL,9,5,1939,5,1200,0,0,OVERLOADED,1.616
MRT_DUKUH_ATAS,MKT_01,21,6,0,12,12,0,2,LOW,0.0
KRL_CAWANG,TJ_02,8,5,108,8,80,0,0,OVERLOADED,1.35
TJ_DUKUH_ATAS,TJ_02,11,1,42,8,80,0,3,MEDIUM,0.525
KRL_TANAH_ABANG,TJ_01,18,6,137,8,80,0,3,OVERLOADED,1.712
TJ_CAWANG,TJ_02,21,3,18,8,80,0,2,LOW,0.225
MRT_DUKUH_ATAS,KRL_CL,7,0,1338,5,1200,0,0,OVERLOADED,1.115
TJ_CAWANG,MRT_NS,20,1,883,5,1200,1,3,MEDIUM,0.736
MRT_DUKUH_ATAS,TJ_02,17,1,151,8,80,1,0,OVERLOADED,1.887
MRT_DUKUH_ATAS,MKT_01,12,4,8,12,12,0,3,MEDIUM,0.667
TJ_DUKUH_ATAS,MRT_NS,22,0,783,5,1200,0,2,MEDIUM,0.652
TJ_DUKUH_ATAS,TJ_02,9,0,93,8,80,0,2,OVERLOADED,1.163
TJ_DUKUH_ATAS,MRT_NS,10,5,775,5,1200,0,2,MEDIUM,0.646
MRT_DUKUH_ATAS,KRL_CL,6,0,516,5,1200,1,2,LOW,0.43
TJ_CAWANG,KRL_CL,9,3,1746,5,1200,0,2,OVERLOADED,1.455
KRL_CAWANG,KRL_CL,18,6,897,5,1200,0,2,MEDIUM,0.748
MRT_DUKUH_ATAS,MKT_01,21,3,4,12,12,0,3,LOW,0.333
KRL_CAWANG,TJ_02,11,2,42,8,80,0,2,MEDIUM,0.525
TJ_CAWANG,TJ_02,11,4,29,8,80,1,0,LOW,0.362
KRL_CAWANG,TJ_01,9,4,144,8,80,0,0,OVERLOADED,1.8
TJ_BLOK_M,TJ_01,16,5,90,8,80,0,2,OVERLOADED,1.125
TJ_BLOK_M,MRT_NS,15,3,540,5,1200,0,1,MEDIUM,0.45
KRL_CAWANG,KRL_CL,5,0,1156,5,1200,1,3,HIGH,0.963
TJ_BLOK_M,TJ_01,10,1,38,8,80,0,3,MEDIUM,0.475
MRT_DUKUH_ATAS,MKT_01,16,4,10,12,12,0,2,HIGH,0.833
KRL_CAWANG,TJ_01,13,1,57,8,80,0,0,MEDIUM,0.713
TJ_CAWANG,MRT_NS,11,1,660,5,1200,0,1,MEDIUM,0.55
TJ_DUKUH_ATAS,KRL_CL,19,1,1906,5,1200,0,3,OVERLOADED,1.588
KRL_CAWANG,MKT_01,20,2,12,12,12,1,2,OVERLOADED,1.0
KRL_TANAH_ABANG,TJ_02,13,6,45,8,80,0,3,MEDIUM,0.562
KRL_TANAH_ABANG,TJ_01,12,4,19,8,80,0,1,LOW,0.237
TJ_DUKUH_ATAS,TJ_02,13,4,44,8,80,0,2,MEDIUM,0.55
MRT_DUKUH_ATAS,MRT_NS,8,5,893,5,1200,1,2,MEDIUM,0.744
MRT_DUKUH_ATAS,TJ_01,7,0,90,8,80,1,0,OVERLOADED,1.125
TJ_DUKUH_ATAS,TJ_02,10,0,35,8,80,0,0,LOW,0.438
TJ_DUKUH_ATAS,TJ_01,14,4,37,8,80,0,1,MEDIUM,0.463
MRT_DUKUH_ATAS,TJ_02,11,5,35,8,80,0,3,LOW,0.438
TJ_DUKUH_ATAS,MRT_NS,7,2,1173,5,1200,0,2,HIGH,0.978
TJ_DUKUH_ATAS,TJ_02,20,0,62,8,80,0,0,HIGH,0.775
TJ_BLOK_M,MRT_NS,22,1,620,5,1200,0,0,MEDIUM,0.517
MRT_DUKUH_ATAS,MRT_NS,5,0,535,5,1200,0,3,LOW,0.446
KRL_CAWANG,MRT_NS,9,0,1777,5,1200,0,1,OVERLOADED,1.481
MRT_DUKUH_ATAS,KRL_CL,16,5,922,5,1200,0,1,HIGH,0.768
MRT_DUKUH_ATAS,KRL_CL,7,0,1738,5,1200,0,0,OVERLOADED,1.448
MRT_DUKUH_ATAS,KRL_CL,22,2,864,5,1200,0,0,MEDIUM,0.72
TJ_CAWANG,TJ_01,6,3,31,8,80,1,3,LOW,0.388
TJ_DUKUH_ATAS,MRT_NS,5,4,681,5,1200,0,1,MEDIUM,0.568
TJ_DUKUH_ATAS,MKT_01,6,3,7,12,12,0,2,MEDIUM,0.583
MRT_DUKUH_ATAS,MRT_NS,11,4,567,5,1200,0,2,MEDIUM,0.472
MRT_DUKUH_ATAS,TJ_01,20,4,14,8,80,0,0,LOW,0.175
TJ_BLOK_M,MRT_NS,18,0,1997,5,1200,1,2,OVERLOADED,1.664
TJ_DUKUH_ATAS,KRL_CL,10,5,594,5,1200,0,3,MEDIUM,0.495
TJ_CAWANG,MRT_NS,21,4,406,5,1200,1,1,LOW,0.338
KRL_TANAH_ABANG,KRL_CL,9,6,1823,5,1200,0,1,OVERLOADED,1.519
TJ_BLOK_M,MRT_NS,8,0,1274,5,1200,0,0,OVERLOADED,1.062
KRL_TANAH_ABANG,TJ_02,10,5,57,8,80,1,2,MEDIUM,0.713
TJ_CAWANG,TJ_02,17,4,64,8,80,0,3,HIGH,0.8
MRT_DUKUH_ATAS,MKT_01,18,2,21,12,12,0,0,OVERLOADED,1.75
TJ_DUKUH_ATAS,KRL_CL,17,6,1498,5,1200,1,0,OVERLOADED,1.248
KRL_TANAH_ABANG,KRL_CL,15,0,413,5,1200,1,2,LOW,0.344
TJ_DUKUH_ATAS,TJ_01,6,4,28,8,80,1,0,LOW,0.35
TJ_DUKUH_ATAS,TJ_01,19,0,179,8,80,1,0,OVERLOADED,2.237
KRL_TANAH_ABANG,MRT_NS,9,0,1993,5,1200,0,0,OVERLOADED,1.661
TJ_BLOK_M,MRT_NS,19,2,746,5,1200,0,3,MEDIUM,0.622
MRT_DUKUH_ATAS,TJ_01,13,3,58,8,80,0,0,MEDIUM,0.725
TJ_CAWANG,TJ_02,10,6,12,8,80,0,1,LOW,0.15
TJ_DUKUH_ATAS,TJ_01,20,1,30,8,80,0,2,LOW,0.375
TJ_BLOK_M,TJ_02,20,1,40,8,80,0,2,MEDIUM,0.5
TJ_DUKUH_ATAS,MRT_NS,6,5,464,5,1200,0,2,LOW,0.387
TJ_BLOK_M,MRT_NS,19,3,980,5,1200,0,3,HIGH,0.817
KRL_TANAH_ABANG,MKT_01,9,0,14,12,12,0,3,OVERLOADED,1.167
TJ_DUKUH_ATAS,MKT_01,16,0,17,12,12,0,0,OVERLOADED,1.417
KRL_CAWANG,TJ_01,16,2,165,8,80,1,2,OVERLOADED,2.062
KRL_CAWANG,MKT_01,7,4,10,12,12,1,3,HIGH,0.833
TJ_CAWANG,MKT_01,8,5,17,12,12,0,1,OVERLOADED,1.417
TJ_BLOK_M,MRT_NS,9,2,1103,5,1200,0,0,HIGH,0.919
KRL_CAWANG,KRL_CL,18,6,1728,5,1200,1,2,OVERLOADED,1.44
TJ_BLOK_M,KRL_CL,21,0,457,5,1200,0,3,LOW,0.381
TJ_BLOK_M,TJ_02,12,6,48,8,80,0,1,MEDIUM,0.6
KRL_TANAH_ABANG,MRT_NS,7,5,799,5,1200,1,2,MEDIUM,0.666
TJ_BLOK_M,MKT_01,19,1,11,12,12,0,1,HIGH,0.917
MRT_DUKUH_ATAS,MKT_01,18,6,18,12,12,0,3,OVERLOADED,1.5
KRL_TANAH_ABANG,TJ_01,5,4,49,8,80,0,3,MEDIUM,0.613
KRL_TANAH_ABANG,MRT_NS,15,0,648,5,1200,0,2,MEDIUM,0.54
KRL_CAWANG,MKT_01,21,4,2,12,12,0,2,LOW,0.167
TJ_BLOK_M,TJ_01,6,2,43,8,80,0,1,MEDIUM,0.537
MRT_DUKUH_ATAS,KRL_CL,6,6,1060,5,1200,1,0,HIGH,0.883
TJ_CAWANG,MRT_NS,9,6,1124,5,1200,0,0,HIGH,0.937
KRL_TANAH_ABANG,MKT_01,5,3,8,12,12,1,1,MEDIUM,0.667
KRL_TANAH_ABANG,KRL_CL,21,3,1142,5,1200,1,0,HIGH,0.952
KRL_TANAH_ABANG,TJ_02,5,1,88,8,80,1,1,OVERLOADED,1.1
KRL_TANAH_ABANG,MRT_NS,6,4,558,5,1200,0,1,MEDIUM,0.465
TJ_BLOK_M,MKT_01,11,1,8,12,12,0,0,MEDIUM,0.667
KRL_TANAH_ABANG,MKT_01,19,3,21,12,12,1,0,OVERLOADED,1.75
TJ_BLOK_M,TJ_02,14,6,50,8,80,1,0,MEDIUM,0.625
KRL_TANAH_ABANG,TJ_01,21,1,56,8,80,0,1,MEDIUM,0.7
KRL_CAWANG,KRL_CL,18,1,899,5,1200,0,2,MEDIUM,0.749
MRT_DUKUH_ATAS,TJ_02,11,3,4,8,80,0,3,LOW,0.05
MRT_DUKUH_ATAS,TJ_02,15,1,35,8,80,0,0,LOW,0.438
TJ_CAWANG,MRT_NS,16,5,964,5,1200,0,3,HIGH,0.803
KRL_TANAH_ABANG,TJ_01,14,0,87,8,80,0,0,OVERLOADED,1.087
MRT_DUKUH_ATAS,MRT_NS,20,5,591,5,1200,1,0,MEDIUM,0.492
KRL_CAWANG,TJ_01,22,2,33,8,80,0,3,LOW,0.412
TJ_CAWANG,MKT_01,8,3,9,12,12,0,3,HIGH,0.75
TJ_DUKUH_ATAS,MKT_01,21,4,10,12,12,0,0,HIGH,0.833
TJ_BLOK_M,TJ_01,14,4,44,8,80,0,0,MEDIUM,0.55
TJ_DUKUH_ATAS,MRT_NS,14,5,737,5,1200,1,3,MEDIUM,0.614
TJ_DUKUH_ATAS,KRL_CL,6,0,715,5,1200,1,0,MEDIUM,0.596
TJ_BLOK_M,MKT_01,13,4,4,12,12,0,0,LOW,0.333
KRL_CAWANG,TJ_01,13,0,51,8,80,0,0,MEDIUM,0.637
KRL_TANAH_ABANG,TJ_01,7,0,155,8,80,1,1,OVERLOADED,1.938
TJ_DUKUH_ATAS,MRT_NS,14,6,587,5,1200,1,2,MEDIUM,0.489
MRT_DUKUH_ATAS,TJ_02,18,2,164,8,80,1,0,OVERLOADED,2.05
TJ_BLOK_M,KRL_CL,19,6,1313,5,1200,1,2,OVERLOADED,1.094
KRL_CAWANG,MKT_01,8,4,20,12,12,0,1,OVERLOADED,1.667
TJ_CAWANG,TJ_01,20,6,16,8,80,0,0,LOW,0.2
KRL_CAWANG,TJ_01,20,2,46,8,80,0,2,MEDIUM,0.575
KRL_CAWANG,TJ_02,20,1,31,8,80,0,3,LOW,0.388
TJ_DUKUH_ATAS,KRL_CL,11,5,941,5,1200,1,0,HIGH,0.784
TJ_CAWANG,KRL_CL,8,4,1378,5,1200,1,2,OVERLOADED,1.148
MRT_DUKUH_ATAS,MRT_NS,9,6,1550,5,1200,0,3,OVERLOADED,1.292
TJ_BLOK_M,MKT_01,5,2,7,12,12,1,2,MEDIUM,0.583
TJ_DUKUH_ATAS,MRT_NS,12,2,697,5,1200,0,2,MEDIUM,0.581
KRL_TANAH_ABANG,KRL_CL,15,3,660,5,1200,0,1,MEDIUM,0.55
KRL_TANAH_ABANG,TJ_01,18,2,147,8,80,0,3,OVERLOADED,1.837
TJ_BLOK_M,TJ_02,13,2,47,8,80,0,3,MEDIUM,0.588
TJ_BLOK_M,MRT_NS,17,1,787,5,1200,0,0,MEDIUM,0.656
TJ_CAWANG,KRL_CL,18,5,1700,5,1200,1,0,OVERLOADED,1.417
TJ_BLOK_M,TJ_02,12,4,38,8,80,0,2,MEDIUM,0.475
TJ_DUKUH_ATAS,TJ_02,22,0,61,8,80,1,0,HIGH,0.762
TJ_DUKUH_ATAS,KRL_CL,11,2,617,5,1200,0,2,MEDIUM,0.514
TJ_BLOK_M,MRT_NS,18,2,1588,5,1200,0,0,OVERLOADED,1.323
KRL_CAWANG,MKT_01,10,4,6,12,12,0,0,MEDIUM,0.5
TJ_CAWANG,MKT_01,10,0,5,12,12,0,2,LOW,0.417
MRT_DUKUH_ATAS,TJ_02,17,5,87,8,80,0,1,OVERLOADED,1.087
TJ_CAWANG,KRL_CL,5,2,904,5,1200,1,3,HIGH,0.753
TJ_BLOK_M,TJ_01,10,4,73,8,80,1,0,HIGH,0.912
KRL_TANAH_ABANG,MRT_NS,19,3,948,5,1200,1,3,HIGH,0.79
KRL_TANAH_ABANG,MRT_NS,14,4,676,5,1200,0,3,MEDIUM,0.563
TJ_BLOK_M,MRT_NS,10,1,630,5,1200,0,1,MEDIUM,0.525
KRL_CAWANG,MKT_01,15,2,9,12,12,0,3,HIGH,0.75
KRL_CAWANG,TJ_02,6,6,72,8,80,1,2,HIGH,0.9
KRL_TANAH_ABANG,MRT_NS,20,5,443,5,1200,0,3,LOW,0.369
MRT_DUKUH_ATAS,KRL_CL,10,6,274,5,1200,0,3,LOW,0.228
TJ_CAWANG,TJ_01,21,5,38,8,80,0,2,MEDIUM,0.475
TJ_BLOK_M,TJ_01,8,0,87,8,80,0,0,OVERLOADED,1.087
TJ_CAWANG,MKT_01,9,0,14,12,12,1,0,OVERLOADED,1.167
KRL_CAWANG,TJ_02,21,4,41,8,80,1,3,MEDIUM,0.512
KRL_TANAH_ABANG,TJ_02,8,3,45,8,80,0,1,MEDIUM,0.562
KRL_TANAH_ABANG,TJ_01,14,6,66,8,80,1,3,HIGH,0.825
TJ_CAWANG,KRL_CL,8,0,2392,5,1200,1,1,OVERLOADED,1.993
TJ_BLOK_M,MRT_NS,9,1,2769,5,1200,1,2,OVERLOADED,2.308
TJ_DUKUH_ATAS,MKT_01,18,6,18,12,12,0,0,OVERLOADED,1.5
KRL_CAWANG,MKT_01,18,4,13,12,12,0,0,OVERLOADED,1.083
MRT_DUKUH_ATAS,MRT_NS,7,5,2156,5,1200,0,3,OVERLOADED,1.797
TJ_CAWANG,MRT_NS,7,0,1312,5,1200,0,0,OVERLOADED,1.093
TJ_DUKUH_ATAS,MKT_01,15,2,9,12,12,1,1,HIGH,0.75
KRL_CAWANG,TJ_02,5,4,31,8,80,0,0,LOW,0.388
MRT_DUKUH_ATAS,MRT_NS,12,3,789,5,1200,1,0,MEDIUM,0.657
KRL_CAWANG,TJ_01,16,3,63,8,80,0,0,HIGH,0.787
TJ_CAWANG,MKT_01,8,4,17,12,12,0,0,OVERLOADED,1.417
TJ_CAWANG,MRT_NS,17,0,1356,5,1200,0,0,OVERLOADED,1.13
KRL_CAWANG,TJ_01,15,0,47,8,80,0,3,MEDIUM,0.588
TJ_DUKUH_ATAS,TJ_02,9,5,87,8,80,0,1,OVERLOADED,1.087
KRL_TANAH_ABANG,TJ_01,21,2,26,8,80,0,1,LOW,0.325
MRT_DUKUH_ATAS,KRL_CL,18,1,2435,5,1200,1,0,OVERLOADED,2.029
MRT_DUKUH_ATAS,MKT_01,10,2,7,12,12,1,0,MEDIUM,0.583
TJ_CAWANG,TJ_02,22,2,82,8,80,0,3,OVERLOADED,1.025
TJ_BLOK_M,TJ_01,15,4,0,8,80,0,3,LOW,0.0
KRL_CAWANG,MRT_NS,19,5,946,5,1200,0,3,HIGH,0.788
KRL_CAWANG,MKT_01,15,3,7,12,12,0,0,MEDIUM,0.583
TJ_CAWANG,KRL_CL,22,6,852,5,1200,0,2,MEDIUM,0.71
TJ_DUKUH_ATAS,TJ_02,5,2,46,8,80,1,0,MEDIUM,0.575
MRT_DUKUH_ATAS,KRL_CL,12,4,216,5,1200,0,0,LOW,0.18
MRT_DUKUH_ATAS,KRL_CL,6,3,542,5,1200,0,0,MEDIUM,0.452
KRL_CAWANG,MRT_NS,20,0,525,5,1200,0,2,LOW,0.438
KRL_CAWANG,TJ_02,11,5,27,8,80,0,0,LOW,0.338
MRT_DUKUH_ATAS,TJ_01,10,4,23,8,80,0,3,LOW,0.287
KRL_CAWANG,TJ_01,12,2,24,8,80,1,2,LOW,0.3
TJ_BLOK_M,MKT_01,15,4,7,12,12,0,0,MEDIUM,0.583
TJ_DUKUH_ATAS,MRT_NS,16,3,933,5,1200,0,0,HIGH,0.777
TJ_DUKUH_ATAS,MRT_NS,22,4,1006,5,1200,0,3,HIGH,0.838
TJ_BLOK_M,KRL_CL,20,6,744,5,1200,0,3,MEDIUM,0.62
KRL_TANAH_ABANG,MKT_01,7,6,8,12,12,0,2,MEDIUM,0.667
